tanggal,komentar,video_id
2023-09-03,"Tinggal lapor ke Pemerintah atau presiden langsung kalau dalam pengelolaannya ada yang salah oleh pemegang proyek batu bara.
tapi ada yang perlu diperhatikan juga faktor yang lain kemacetan yang mengahasilkan polusi udara, yang solusinya melakukan pengujian emisi( tindakan yang percuma) apa tidak dipikirkan melebarkan jalan agar kemacetan berkurang ...macet membuat polusi asap makin besar. Malah dibagun jalan speda dan bangku2 taman yang gak sekiranya penting.Pemimpin jakarta yang penuh rekam jejak itu hebat, Pohon monas dibongkar buat balap mobil, pohon2 disulap jadi pohon plastik.Bagaimana udara menjadi lebih baik?.
jadi banyak hal yang harus diperhatikan juga.Kritik perlu tapi kritik yang memang benar ada dan bijak,agar semua menjadi lebih baik.",Q37lJ2ulyq4
2023-09-03,"Mata Najwa sudah bahas tahun lalu , viral nya baru Juli 2023, bisnis listrik batubara. Bisnis kendaraan listrik malah lebih berpolusi",Q37lJ2ulyq4
2023-09-03,Kabarnya sampai sekarang udara jakarta masih dalam kondisi yg menyedihkan,Q37lJ2ulyq4
2023-09-03,Dan setahun kemudian sekarang 2023 jakarta polusi parah,Q37lJ2ulyq4
2023-09-03,Ini satu tahun lalu. Masih dan sangat valid saat ini. Tahun lalu hanya warga Marunda yg terdampak. Saat ini satu Jakarta terdampak,Q37lJ2ulyq4
2023-09-03,Main2 ke sumatera selatan kota Palembang dan Tanjung Enim deh. Debu dan limbah batu bara nya luar biasa,Q37lJ2ulyq4
2023-09-02,Ternyata polusi Jakarta sudah pernah diulas narasi 1 thn lalu,Q37lJ2ulyq4
2023-09-02,"demi kenyangnya perut, udara jakarta jadi carut marut",Q37lJ2ulyq4
2023-09-02,"Kesini gara2 jakarta polusi udah parah bgt ,
Sumber polusi jga katanya dari batu bara !",Q37lJ2ulyq4
2023-09-02,Yaampun sdh 1 tahun yg lalu dan sekarang  polusi di jkt polusi bget skitar jabar jugaa,Q37lJ2ulyq4
2023-09-02,wah algoritma youtube keren jg. ini video setahun lalu dan skrg masih jadi issue. bahkan lebih parah. bukti bahwa pemeritah.. emang hilang arah dan kadang gegabah. akhir nya polusi meraja relah. sudah lelah dan pasrah,Q37lJ2ulyq4
2023-09-02,"solusi polusi udara PNS WFH awkwowkwowkwowk kocaaakkkkkkk bgt, ini pabrik salah satu penyumbang polusi ga bakal berani disentuh karena ada money yg mengalir",Q37lJ2ulyq4
2023-09-02,Koq muncul di beranda di Sept 2023. Kaya ada yg menghubungkan dengan polusi jakarta saat ini yaaaa.....,Q37lJ2ulyq4
2023-09-01,TERNYATA MOBIL LISTRIK MEMBUAT POLUSI TMBAH PARAH😂,Q37lJ2ulyq4
2023-09-01,"Waktu pandemi covid saya jarang bgt kena flu, dan saya tidak pernah kena covid. Sekarang polusi jakarta lagi parah, saya kena ispa bulan lalu, sembuh dan sekarang kena ispa lagi. padahal di luar ruangan selalu pakai masker.",Q37lJ2ulyq4
2023-08-31,oh ini biang kerok polusi jakarta.....,Q37lJ2ulyq4
2023-08-31,"KCN ditutup Anies juni 2022, lalu diijinkan lagi dibuka oleh Pemrpov DKI denganijin KLH Januari 2023.. lalu dituutp lagi Ags 2023 gara2 polusi tambah parah.. dan diprotes nasional.. wake up people!",Q37lJ2ulyq4
2023-08-31,we need nuclear reactor around Jakarta.,Q37lJ2ulyq4
2023-08-31,"Dan mba Najwa sudah menginvestigasi hal ini dari 1 tahun yang lalu. Dan pemerintah tidak berusaha melakukan upaya preventif dari awal sepertinya terkait polusi udara sekarang di jakarta. Never learn,.... Never learn ...",Q37lJ2ulyq4
2023-08-31,"Gimana ??? Gk enak kan ?? Akibat keserakahan warga Djawa khususnya Djakarta,, keruk sana sini daerah orang sampe rusak alam nya,, hanya utk keserakahan kalian, Alam tau cara balas dendam yg adil,, rasain tu udara gk sehat...",Q37lJ2ulyq4
2023-08-29,Kalau sudah jelas penyebab polusi ini kenapa harus ada WFH lagi?,Q37lJ2ulyq4
2023-08-29,Apakah krn ni jg polusi udara 2023 skrg ni???????,Q37lJ2ulyq4
2023-08-27,Nanti kalau musim hujan banjir di mana mana .semua Rakyat salahin pemerintah. Wah rumit,Q37lJ2ulyq4
2023-08-27,Jakarta di rebuild ahok di recokin Anies  eh malah  ngeledek Anies malah mau jadi president Edan,Q37lJ2ulyq4
2023-08-27,"Jokodok aneh , bukannya dia rebuild Jakarta. Dia malah bangun IKN.",Q37lJ2ulyq4
2023-08-27,Ternyata lebih dari sekedar polusi dari asap kendaraan bermotor & limbah industri. Ngeri sekali Jakarta. Seperti ini masih pada diem ga ada yg berani gerak buat punishment pengusaha batu bara?,Q37lJ2ulyq4
2023-08-27,"itu ada dana 20 trilliun di persiapkan untuk membuat patung sukarno yg tak ada manfaatnya
lebih baik dana itu di pakai untuk membuat PLTB/PEMBANGKIT LISTRIK TENAGA BAYU/ANGIN, 
ATAU PLTG, PLTA, PLTSP(SOLAR PANEL)",Q37lJ2ulyq4
2023-08-26,Viralin lagi yuk ini.. akar permasalahan polusi di jakarta.. bukannya para pekerja malah jadi WFH,Q37lJ2ulyq4
2023-08-26,"Logikanya dari dulu kendaraan di indo itu udah banyak banget, dan belum pernah terjadi polusi kita sampai parah saat ini, gelap gulita.. sampai sekarangpun masih berpolusi parah. Padahal dulu gue liat kondisi polusi parah ada di new delhi dan itu saja gue lihatnya sudah pengap ternyata di negara sendiri pun terjadi, pasti emang ini salah satunya yang menyebabkan polusi ini parah ya karena pencemaran udara bukan cuman karena kendaraan , ternyata sumber energi batu bara penyebab polusinyaaa..kalau kayak gini bisa kena ispa masyarakat. Ujung2nya masyarakat yang menderita karena keserakahan goverment",Q37lJ2ulyq4
2023-08-25,"Apakah polusi skrg berhubungan dengan ini? Semoga segera selesai, berasa bgt sesaknya.",Q37lJ2ulyq4
2023-08-23,Pabrik² itu yg membuat jakarta tercemar polusi udara. Pemrintah kyk seakan-akan menutup telinga dan mata.,Q37lJ2ulyq4
2023-08-23,Tidak usah mengeluh perbuatan bersama tanggung bersama. Kalau puluhan sampai ratusan orang pakai kendaraan pribadi belum tercemar jakarta,Q37lJ2ulyq4
2023-08-22,"Tiap lebaran jakarta bersih tuh, karena ga banyak kendaraan lalu lalang, bahkan hampir ga ada,sedangkan pltu jalan terus berarti penyumbang polusinya nya ya kendaraan itu,kemarin 17 agustus aja jakarta kliatan sangat bersih karena ga bnyak kendaraan, masih nyalahin pltu, ntr listrik digilir protes......",Q37lJ2ulyq4
2023-08-21,"pabrik kecil di suru pindah dari jakarta, eh malah bakar batubara di jakarta..😅 sekarang jakarta polusi no 1 di dunia..",Q37lJ2ulyq4
2023-08-20,Apakah karena ini juga polusi di Jakarta sekarang semakin parah??,Q37lJ2ulyq4
2023-08-18,"Para elit bagi2 cuan.
Rakyat dapat debu.",Q37lJ2ulyq4
2023-08-17,Ayo viral kan lagi krn skr jkt tambah parah polusinya,Q37lJ2ulyq4
2023-08-16,sekarang lagi ramai bicara tentang pencemaran udara terus inget setahun lalu pernah nonton SD di jakarta yang sangat sanget berdebu ternyata di narasi,Q37lJ2ulyq4
2023-08-15,Ini yg bikin polusi tambah parah angin laut masuk kekota,Q37lJ2ulyq4
2023-08-15,"Saya di jkt timur,kulit gatal"" dan batuk"" sekeluarga,,apa ini dampak pulosi udara dr polusi batubara..",Q37lJ2ulyq4
2023-08-15,"sekarang lagi hot lagi, apakah sudah ada perbaikan dan ada perkembangan? melihat polusi udara yang terjadi saat ini?",Q37lJ2ulyq4
2023-08-14,Dan sekarang terbukti polusi di jakarta yang sedang kita rasakan belakangan ini :(,Q37lJ2ulyq4
2023-06-06,"Seharusnya Pemerintah harus bisa :
1. Buat Inovasi Mesin Penyaring udara kotor atau Alat Penghisap Udara Kotor seperti Exhaust Fan  disetiap jalan di Jakarta.
2. Di Luar Negeri ada Pabrik Penyaring atau penghisap udara kotor menjadi oksigen siap hirup 
3. Mahasiswa di Medan ada buat Inovasi Penyaring atau  Penghisap udara kotor.

Note : Harus ada Solusi yang terbaik dari Pemerintah di setiap ada masalah di negara kita sendiri, kasihan orang2 dan anak2 kecil yang terkena dampaknya akibat menghirup udara kotor",Q37lJ2ulyq4
2023-06-06,"Seharusnya Pemerintah harus bisa :
1. Buat Inovasi Mesin Penyaring udara kotor atau Alat Penghisap Udara Kotor seperti Exhaust Fan  disetiap jalan di Jakarta.
2. Di Luar Negeri ada Pabrik Penyaring atau penghisap udara kotor menjadi oksigen siap hirup 
3. Mahasiswa di Medan ada buat Inovasi Penyaring atau  Penghisap udara kotor.

Note : Harus ada Solusi yang terbaik dari Pemerintah di setiap ada masalah di negara kita sendiri, kasihan orang2 dan anak2 kecil yang terkena dampaknya akibat menghirup udara kotor",Q37lJ2ulyq4
2023-06-06,"Seharusnya Pemerintah harus bisa :
1. Buat Inovasi Mesin Penyaring udara kotor atau Alat Penghisap Udara Kotor seperti Exhaust Fan  disetiap jalan di Jakarta.
2. Di Luar Negeri ada Pabrik Penyaring atau penghisap udara kotor menjadi oksigen siap hirup 
3. Mahasiswa di Medan ada buat Inovasi Penyaring atau  Penghisap udara kotor.

Note : Harus ada Solusi yang terbaik dari Pemerintah di setiap ada masalah di negara kita sendiri, kasihan orang2 dan anak2 kecil yang terkena dampaknya akibat menghirup udara kotor",Q37lJ2ulyq4
2023-02-03,"Mbak Nana maen ke Jambi dong mbak Nanan pengangkutan batubara d Jambi sangat meresahakan karena menggunakan jalan nasional, selain sering timbulnya laka polusi debu batubara ayang d tibulkan sangat parah.",Q37lJ2ulyq4
2023-09-01,Apakah dengan ASN mencicil mobil listrik menjadi solusi mengurangi polusi di DKI. Ha ha ha ha ha LUCU banget,FMgynk0MeIg
2023-08-27,"Bagus itu, agar pengurangan pengendara motor penghasil polusi terbesar. Bayangkan polusi 1 motor hampir setara dg 50 mobil",FMgynk0MeIg
2023-08-25,naik sepeda bebas polusi...,FMgynk0MeIg
2023-08-25,"Cara baru promosi kendara'an listrik dengan tema darurat polusi udara, emang rezim ini bukan main.",FMgynk0MeIg
2023-08-12,Udara jakarta tidak sehat itulah perlunya IBUKOTA NEGARA DIPINDAH KE IKN NUSANTARA... jaman belanda saja old batavia dipindah ke new batavia di sekitara gambir sekarang... bahkan dipersiapkan Bandoeng sebagai pengganti batavia....,JOmgBdQtTd0
2023-08-11,"sumber terbesar polusi udara itu adalah Kendaraan berbahan bakar, itu menyumbang skitar 65% sampai 75% polusi udara di perkotaan.
jadi
solusi untuk itu yaitu Kendaraan Listrik.
dan Pln tenaga surya (plts) juga akan di bangun di indonesia dalam skala besar dalam bbrp tahun ke depan.
kendaraan listrik juga enak minim perawatan.",JOmgBdQtTd0
2023-08-10,Jadi gak heran jangan kira warga jakarta pake masker terus bukan berarti masih ada Covid19 akan tetapi dikarenakan kualitas udara buruk di Jakarta,JOmgBdQtTd0
2023-08-09,"sebagai orang indonesia yg sudah tinggal 15 tahun di singapur dan kembali ke jakarta krn urusan kerjaan bbrp bulan ini, sangat ngerasain bgt kualitas udaranya bikin ga enak untuk jalan2 di luar tanpa masker.... olahraga pun akhirnya terpaksa indoor krn di luar bikin saya sesak nafas dan batuk2... 😢 sedih bgt liat ibu kota makin parah keadaannya, makin macet/polusi dimana2 drpd dulu sebelum saya pindah ke singapur...",JOmgBdQtTd0
2023-06-06,"Seharusnya pemerintah harus bisa :
1. Buat Inovasi Mesin Penyaring udara kotor atau Alat Penghisap Udara Kotor seperti Exhaust Fan  disetiap jalan di Jakarta.
2. Di Luar Negeri ada Pabrik Penyaring atau penghisap udara kotor menjadi oksigen siap hirup 
3. Mahasiswa di Medan ada buat Inovasi Penyaring atau  Penghisap udara kotor.

Note : Harus ada Solusi yang terbaik dari Pemerintah di setiap ada masalah di negara kita sendiri, kasihan orang2 dan anak2 kecil yang terkena dampaknya akibat menghirup udara kotor",JOmgBdQtTd0
2023-05-29,"Sejak DKI Jakarta sudah tidak dijabat Anies Baswedan kwalitas jakarta menjadi buruk..............macet semangkin parah, udara tidak sehat dan tidak ada gebrakan maupun perawatan yang baik dari pejabat sekarang.........Anies Baswedan memang gubernur cerdas dan Top",JOmgBdQtTd0
2023-05-29,"Pengusaha batu bara berhasil berada di posisi puncak orang terkaya di negeri ini menyingkirkan pengusaha rokok, pertanda pembangkit listrik makin ngebul mangeluarkan polusi akibat beban bertambah dari penggunaan kendaraan listrik :) 
Jakarta dikelilingi oleh pembangkit listrik, saat CoVid tidak mengubah langit Jakarta, pertanda asap kendaraan bukan sumber utama polusi udara di Jakarta.",JOmgBdQtTd0
2023-05-29,Anis tuh yg bikin polusi,JOmgBdQtTd0
2023-05-29,"Udah kumuh busuk gak tertata rapi banyak sampah dibuang sembarangan 
Udara ngirup asap",JOmgBdQtTd0
2023-08-22,Asap kiriman ya ???,2dlUtTY3P0w
2023-08-14,Makanya jangan xxxxdoang yang dkeruk kruk juga tuh polusi lbh baik kruk air atau polusi....mana yang lbh priortas kshtn atau bnjir yng hanya 1th skli,XwekqFpaijc
2023-08-14,"Sungainya udh bersih,,, kini udaranya pula tercemar....",XwekqFpaijc
2023-10-06,Percuma .....kl  kampung kawasan bebas asap rokok kl di sebelah kampung nya tdk di larang 😂😂  knp kl orang bakar sampah di lingkungan yg dibilang kampung bebas asap rokok kok ga di larang 😀😀  aneh di Indonesia polusi udara sangat parah......kecuali hidup di desa.....yg bnr 2  bebas polusi udara. Ada sih ada tp sangat tipis bt di desa 👍,uZmEQt0Hi3c
2023-08-17,"Seharusnya Singapura dan kota² yang lebih besar lainnya di eropa, Amerika lebih parah polusinya klw disebabkan gedung² pencakar langit.",49P19IwJyFw
2023-09-23,"Indo semuanya nga bener 
Dari air bersih, polusi udara 
Sampah, limbah industry limbah manusia,.banjir. 
Jokodok malah bangun IKN 
Jokodok terbalik balik",WVmo_fUB-QA
2023-08-26,Seluruh Jakarta berkurangny taman coba pemerintah perbanyak taman2,WVmo_fUB-QA
2023-08-20,Disegrakan pembatasan usia kendaraan yg beroprasi di ibu kota jakarta.minimal 10 thn nga bole ditawar2 lagi jika jkarta terbantu dari polusi,WVmo_fUB-QA
2023-08-19,"Usul saya agar pabrik besar ditutup dipindahkan kekota diluar Jawa jangan semua difokuskan di Jawa termasuk kantor2 kementrian, kantor pusat BUMN, penggunaan kendaraan pribadi ditiadakan, pajak parkir dinaikan setinggi-tingginya permenit Rp 10rb angkutan masyarakat yg ada hanya kendaraan angkutan umum, batasi penjualan kendaraan, ruang hijau diperluas secara besar2an.
Bila tidak maka IKN kalimantan solusinya.",WVmo_fUB-QA
2023-08-18,"jangan salahin pemerintah dana kendaraan, di jakarta penghijauan kurang dan hutan kota di jakarta kurang",WVmo_fUB-QA
2023-08-18,Beginilah kalau pjs tidak melanjutkan program pak anies  dg program langit birunya dulu jaman pak anies jakarta sejajar dg kota kota di dunia  sekarang  juara polusu tingkat internasional,WVmo_fUB-QA
2023-08-18,Tolong check pabrik yang menggunakan batubara,WVmo_fUB-QA
2023-08-16,"Masukan ni pak, mudah2an baca komen
1. Pajak motor naikan 500%, cc motor di bawah 350 cc di hilangkan.
2. Parkiran di kantor2 jadikan taman
3. Undang2 lalulintas terapkan 100%
4. Anak sekolah masuk jam 9 pagi dan di larang membawa motor, seperti tahun 80an
5. sosialisasi menggunakan transportasi umum.
6. Kalau masih bingung juga tanya pak Anies, malu bertanya polusi nambah 😆😆😆",WVmo_fUB-QA
2023-08-15,"Ahh warga dki jakarta lebih mencintai harta dan teknologi, daripada budaya dan lingkungan",WVmo_fUB-QA
2023-08-14,Kurangi pabrik kendaraan tanam pohon sebanyak banyak,WVmo_fUB-QA
2023-08-14,"Wong yg pny mobil jg merajalela,, motor aplg.. Ky d luar sna donk tarif parkir berkali"" Lipat jd mrka yg mw bli mobil jg mikir buat parkir mahal mnding gunain fasilitas negara ngono... 
Tz mikrolet apb d fullin jaklingko Pak biar yg rakyat kcil pd demen naik angkot drpd pny kndraan sndri. Terus...... Jgn diribetin lah klo mw naik busway, ky zaman dlu z biar g ribet,, q mw naik busway ribet jd naik grab dh 😂. Naik kreta jg murah cma 3rb ud muter"" Jkt",WVmo_fUB-QA
2023-08-14,Gedung doang gede gede pohon gak ada atau jarang jarang .... di wajibkan seiap gedung atau hotel minim pohonannya Ratusan bibit pohon ... Sampah daun kalau di bakar itu jadi herbal dibanding sampah plastik dan asap kendaraan menjadi Racun dan penyakit di tubuh,WVmo_fUB-QA
2023-08-14,"kurangin pohon , banyakin nanem gedung bertingkat
pasti cepet",WVmo_fUB-QA
2023-08-14,"Pangilmbk rara aja suruh datangin ujan, sama ac",WVmo_fUB-QA
2023-08-14,Bikin hujan buatan aja ngapain susah 2,WVmo_fUB-QA
2023-08-14,Jakarta polusi efek dari pembangunan ikn bener ga sih analisa saya? Kan kalimantan paru2 dunia piye seh,WVmo_fUB-QA
2023-08-14,"CAPRES SI BLOON ITU SEBUT KENDRAAN LISTRIK LEBIH BANYAK MENIMBULKAN POLUSI,, DI YOUTUBE INI SEBUT KENDRAAN LISTRIK MENGURANGI POLUSI",WVmo_fUB-QA
2023-08-14,pesawat penyedot asap bos solusinya......minta doraemon,WVmo_fUB-QA
2023-08-14,Waktu p anis mnjabat-jojo ga ikut cmpur masalah polusi- p Anis bisa menyelsaikn nya,WVmo_fUB-QA
2023-08-14,Ditinggal Anies polusi lagi 😂,WVmo_fUB-QA
2023-08-14,"Ganjil genap niat nya buat ngurangin polusi, eh malah bnyak yg beli kendaraan dua supaya bisa tiap hati pakai kendaraan pribadi  😂",WVmo_fUB-QA
2023-08-14,"ingat ya itu info polusi bukan virus covid varian eris. klo virus covid di besar2 kan, trus dipaksa vaksin, bacok kepala tukang suntik!!!!!!!",WVmo_fUB-QA
2023-08-14,"Motor banyak banget,apalagi ojek. Maksimalkan akomodasi transportasi di jakarta (Bus dan angkot)Karena banyak jalur yang tidak ada transportasi publiknya.",WVmo_fUB-QA
2023-08-14,Polusi nya dari kalbar itu.gitu aja kok pake dirapatkan😂😂😂,WVmo_fUB-QA
2023-08-14,"JAKARTA SEMAKIN PENGAB,KARENA FIRUS PENDUKUNG CAPRES SALING MEMANAS.MAKANYA JANGAN CAWE"" OOM.....,BAHAYA",WVmo_fUB-QA
2023-08-14,"*Saya mohon pada DPR pemerintah atau yang berjuang menenggakan naszakom atau kaptaIiz, untuk memberikan tekanan pada PNS LAPAN dan BMKG, karena ini adalah Akir zaman bukan waktunya santai. Apakah kalian ingin menjadi korban juga akibat kelalaian tidak profesional, lambat dan kurang transparansi instansi ini. Hai kamu jgn enak enak jadi PNS makan uang rakyat yang belom tentu ridho dan hidupmu pasti tidak akan nyaman memakan uang kami..*

*Tolong diulas Apakah HAARP itu memang ada dan nyata?*

*Jika memang ada kenapa tidak ada Hukum yang mengatur senjata pemusnah masal ini mengenai bentuk teknologi serta pengoperasiannya secara Pseudo-Science?*

*Jika memang Haarp itu tidak ada kenapa seorang DR. Begich Politisi Alaska tempat HAARP itu dibangun sekaligus juga dosen, dia menulis dalam bukunya berjudul ""Angels Don't Play This HAARP"", Menyatakan keberadaan mengenai senjata ini?*

*Kemudian pemimpin Venezuela Huge Chavez mengklaim bahwa HAARP atau program sejenis memicu gempa Haiti tahun 2010 disebabkan oleh sesar patahan yang sebelumnya tidak terpetakan di sepanjang perbatasan lempeng tektonik Karibia dan Amerika Utara?*

*Apakah kebangkitan Ring of Fire dunia dari gempa, gunung meletus secara serentak, robeknya lapisan atmosfer ionosfer akibatnya meteor muda masuk ke bumi, kemudian berbatai dentuman dibeberapa tahun terakhir, kemudian cuaca El nino, dan berbagai macam peristiwa alam tidak wajar ini diakibatkan oleh senjata masal ini.?*

*Tolong jawab hoe pns lapan BMKG.. jangan diem*",WVmo_fUB-QA
2023-08-14,Rekayasa hujan buatan. Paling tepat pindah aja,WVmo_fUB-QA
2023-08-14,"Kalau GUBENURNYA CUMA TITIPAN YA BEGINI HASILNYA !!! SAMPAI DIRAPATKAN DIISTANA DAN DIPIMPIN OLEH SI IJAZAH PALSU ALIAS DUNGU RENCANA >>>>>>>> BEDA DENGAN GUBENUR YG PURNA TUGAS KEMARIN PAK ANIES, MALAH BISA MENURUNKAN TINGKAT POLUSI WALAUPUN HANYA SINGLE FIGTHER",WVmo_fUB-QA
2023-08-01,Sudah kuduga selama 5 thn jkt dibiarkan malah pohon2 besar di monas saja ditebangi si bani yaman basedan.... nanam pohon pun tdk.... Semoga kedepan ini bantaran sungai dan DAS dihijaukan,lYZRaoVaF-I
2023-06-16,"Pj Gubernur Heru hebat…. Sukses mimpin jakarta, hahahahahahaha….",UvOyOyv0ZxQ
2023-06-16,Bukan kedaraan bermotor tapi kedaraan berbakar DISEL..PABRIK2 JUGA BANYA YG MENGAKIBATKAN POLISI UDARA,UvOyOyv0ZxQ
2023-06-16,"Motor lagi motor lagi ... Motor udah pakai 4 tak masih di salahin ..kendaraan teuck yang asap nya hitam pekat dan bis  yang tak terawat mengeluarkan asap ...siapa yang di salah kan ??
Asap pabrik jadi bagian polusi juga dong??",UvOyOyv0ZxQ
2023-06-16,TENANG KATA PJBNYA TUH POLUSI NANTI DITIUP...KWKSKSKSKSKS,UvOyOyv0ZxQ
2023-06-16,"Polusi karena udah jadi beton semua hutanya kurang jgn kendaraan yg disalahkan...sawah,hutan jadi beton",UvOyOyv0ZxQ
